时间：0.0s;	dt=1.0s;
ID:MTG_QS_SC03|实时水量：8.212立方米|高度：0.115米|进水量：11.929立方米|出水量：11.906立方米|
ID:MTG_QS_SC04|实时水量：14.381立方米|高度：0.441米|进水量：5.953立方米|出水量：5.811立方米|
ID:MTG_QS_SC05|实时水量：14.381立方米|高度：0.441米|进水量：5.953立方米|出水量：5.811立方米|
ID:MTG_HH_SC01|实时水量：3.091立方米|高度：0.349米|进水量：5.811立方米|出水量：5.776立方米|
ID:MTG_HH_SC02|实时水量：3.091立方米|高度：0.349米|进水量：5.811立方米|出水量：5.776立方米|
ID:MTG_HH_SC03|实时水量：87.944立方米|高度：9.926米|进水量：5.776立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：87.944立方米|高度：9.926米|进水量：5.776立方米|出水量：0.000立方米|
时间：21.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.506立方米|高度：0.462米|进水量：6.000立方米|出水量：5.971立方米|
ID:MTG_QS_SC02|实时水量：16.506立方米|高度：0.462米|进水量：6.000立方米|出水量：5.971立方米|
ID:MTG_QS_SC03|实时水量：8.231立方米|高度：0.115米|进水量：11.942立方米|出水量：11.923立方米|
ID:MTG_QS_SC04|实时水量：14.502立方米|高度：0.445米|进水量：5.961立方米|出水量：5.840立方米|
ID:MTG_QS_SC05|实时水量：14.502立方米|高度：0.445米|进水量：5.961立方米|出水量：5.840立方米|
ID:MTG_HH_SC01|实时水量：3.122立方米|高度：0.352米|进水量：5.840立方米|出水量：5.809立方米|
ID:MTG_HH_SC02|实时水量：3.122立方米|高度：0.352米|进水量：5.840立方米|出水量：5.809立方米|
ID:MTG_HH_SC03|实时水量：93.753立方米|高度：10.582米|进水量：5.809立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：93.753立方米|高度：10.582米|进水量：5.809立方米|出水量：0.000立方米|
时间：22.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.530立方米|高度：0.462米|进水量：6.000立方米|出水量：5.976立方米|
ID:MTG_QS_SC02|实时水量：16.530立方米|高度：0.462米|进水量：6.000立方米|出水量：5.976立方米|
ID:MTG_QS_SC03|实时水量：8.247立方米|高度：0.115米|进水量：11.953立方米|出水量：11.937立方米|
ID:MTG_QS_SC04|实时水量：14.606立方米|高度：0.448米|进水量：5.968立方米|出水量：5.865立方米|
ID:MTG_QS_SC05|实时水量：14.606立方米|高度：0.448米|进水量：5.968立方米|出水量：5.865立方米|
ID:MTG_HH_SC01|实时水量：3.149立方米|高度：0.355米|进水量：5.865立方米|出水量：5.838立方米|
ID:MTG_HH_SC02|实时水量：3.149立方米|高度：0.355米|进水量：5.865立方米|出水量：5.838立方米|
ID:MTG_HH_SC03|实时水量：99.592立方米|高度：11.241米|进水量：5.838立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：99.592立方米|高度：11.241米|进水量：5.838立方米|出水量：0.000立方米|
时间：23.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.549立方米|高度：0.463米|进水量：6.000立方米|出水量：5.981立方米|
ID:MTG_QS_SC02|实时水量：16.549立方米|高度：0.463米|进水量：6.000立方米|出水量：5.981立方米|
ID:MTG_QS_SC03|实时水量：8.260立方米|高度：0.115米|进水量：11.961立方米|出水量：11.948立方米|
ID:MTG_QS_SC04|实时水量：14.694立方米|高度：0.450米|进水量：5.974立方米|出水量：5.886立方米|
ID:MTG_QS_SC05|实时水量：14.694立方米|高度：0.450米|进水量：5.974立方米|出水量：5.886立方米|
ID:MTG_HH_SC01|实时水量：3.172立方米|高度：0.358米|进水量：5.886立方米|出水量：5.863立方米|
ID:MTG_HH_SC02|实时水量：3.172立方米|高度：0.358米|进水量：5.886立方米|出水量：5.863立方米|
ID:MTG_HH_SC03|实时水量：105.455立方米|高度：11.902米|进水量：5.863立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：105.455立方米|高度：11.902米|进水量：5.863立方米|出水量：0.000立方米|
时间：24.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.565立方米|高度：0.463米|进水量：6.000立方米|出水量：5.984立方米|
ID:MTG_QS_SC02|实时水量：16.565立方米|高度：0.463米|进水量：6.000立方米|出水量：5.984立方米|
ID:MTG_QS_SC03|实时水量：8.271立方米|高度：0.116米|进水量：11.968立方米|出水量：11.958立方米|
ID:MTG_QS_SC04|实时水量：14.770立方米|高度：0.453米|进水量：5.979立方米|出水量：5.903立方米|
ID:MTG_QS_SC05|实时水量：14.770立方米|高度：0.453米|进水量：5.979立方米|出水量：5.903立方米|
ID:MTG_HH_SC01|实时水量：3.191立方米|高度：0.360米|进水量：5.903立方米|出水量：5.884立方米|
ID:MTG_HH_SC02|实时水量：3.191立方米|高度：0.360米|进水量：5.903立方米|出水量：5.884立方米|
ID:MTG_HH_SC03|实时水量：111.339立方米|高度：12.566米|进水量：5.884立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：111.339立方米|高度：12.566米|进水量：5.884立方米|出水量：0.000立方米|
时间：25.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.578立方米|高度：0.464米|进水量：6.000立方米|出水量：5.987立方米|
ID:MTG_QS_SC02|实时水量：16.578立方米|高度：0.464米|进水量：6.000立方米|出水量：5.987立方米|
ID:MTG_QS_SC03|实时水量：8.279立方米|高度：0.116米|进水量：11.974立方米|出水量：11.965立方米|
ID:MTG_QS_SC04|实时水量：14.834立方米|高度：0.455米|进水量：5.983立方米|出水量：5.919立方米|
ID:MTG_QS_SC05|实时水量：14.834立方米|高度：0.455米|进水量：5.983立方米|出水量：5.919立方米|
ID:MTG_HH_SC01|实时水量：3.207立方米|高度：0.362米|进水量：5.919立方米|出水量：5.902立方米|
ID:MTG_HH_SC02|实时水量：3.207立方米|高度：0.362米|进水量：5.919立方米|出水量：5.902立方米|
ID:MTG_HH_SC03|实时水量：117.241立方米|高度：13.233米|进水量：5.902立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：117.241立方米|高度：13.233米|进水量：5.902立方米|出水量：0.000立方米|
时间：26.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.589立方米|高度：0.464米|进水量：6.000立方米|出水量：5.989立方米|
ID:MTG_QS_SC02|实时水量：16.589立方米|高度：0.464米|进水量：6.000立方米|出水量：5.989立方米|
